area,status,roomType,utilities,price
26,0,tro,"['wifi', 'nóng lạnh', 'điều hoà']",1100
28,1,tro,"['tủ quần áo', 'nóng lạnh', 'bếp', 'tủ lạnh', 'điều hoà', 'wifi']",1200
10,0,tro,"['tủ lạnh', 'bếp', 'điều hoà', 'máy giặt']",1000
29,1,tro,"['nóng lạnh', 'tủ lạnh', 'bếp', 'wifi']",2800
30,0,tro,"['nóng lạnh', 'tủ quần áo', 'bếp', 'máy giặt', 'điều hoà', 'tủ lạnh', 'wifi']",1600
35,0,tro,['tủ lạnh'],2300
29,1,tro,"['bếp', 'nóng lạnh', 'điều hoà', 'wifi', 'tủ quần áo']",1200
29,0,tro,"['tủ quần áo', 'wifi']",1500
23,1,tro,['tủ quần áo'],2000
18,1,tro,"['nóng lạnh', 'điều hoà', 'tủ lạnh', 'tủ quần áo', 'wifi', 'bếp']",1200
25,1,tro,"['wifi', 'bếp']",2500
18,0,tro,"['wifi', 'điều hoà', 'máy giặt', 'tủ lạnh', 'tủ quần áo', 'bếp']",2700
29,0,tro,"['điều hoà', 'wifi', 'máy giặt', 'bếp']",2000
33,0,tro,"['tủ lạnh', 'tủ quần áo', 'wifi', 'điều hoà', 'máy giặt']",3000
27,1,tro,"['tủ lạnh', 'bếp']",1400
39,1,tro,"['điều hoà', 'bếp', 'tủ quần áo']",2400
31,1,tro,"['wifi', 'tủ lạnh', 'nóng lạnh', 'tủ quần áo']",2200
17,0,tro,"['máy giặt', 'bếp', 'điều hoà', 'tủ lạnh', 'nóng lạnh']",1800
19,0,tro,"['bếp', 'tủ lạnh', 'điều hoà']",1000
15,0,tro,"['máy giặt', 'wifi', 'tủ lạnh', 'điều hoà', 'bếp', 'nóng lạnh', 'tủ quần áo']",1400
17,0,tro,"['điều hoà', 'wifi']",2200
39,1,tro,"['nóng lạnh', 'điều hoà', 'tủ lạnh', 'tủ quần áo']",1500
16,0,tro,['điều hoà'],1900
40,1,tro,"['điều hoà', 'tủ quần áo', 'wifi']",2600
25,1,tro,"['điều hoà', 'nóng lạnh', 'tủ lạnh']",1200
33,1,tro,"['máy giặt', 'wifi', 'nóng lạnh']",1200
17,0,tro,"['nóng lạnh', 'máy giặt']",2500
17,1,tro,['tủ lạnh'],1100
34,0,tro,['điều hoà'],2200
18,0,tro,"['máy giặt', 'tủ lạnh', 'tủ quần áo', 'điều hoà']",2700
36,0,tro,"['điều hoà', 'tủ lạnh', 'máy giặt']",1100
21,1,tro,"['máy giặt', 'nóng lạnh', 'bếp', 'tủ quần áo', 'điều hoà', 'wifi', 'tủ lạnh']",1900
16,1,tro,"['wifi', 'máy giặt', 'tủ lạnh', 'bếp', 'nóng lạnh', 'tủ quần áo', 'điều hoà']",2400
39,1,tro,"['tủ lạnh', 'tủ quần áo']",2600
28,1,tro,"['tủ quần áo', 'điều hoà', 'bếp', 'tủ lạnh', 'máy giặt', 'wifi']",1700
32,0,tro,"['tủ quần áo', 'wifi', 'điều hoà', 'nóng lạnh', 'bếp']",1800
20,1,tro,"['bếp', 'điều hoà', 'wifi', 'máy giặt', 'nóng lạnh']",2500
14,1,tro,"['điều hoà', 'wifi', 'tủ lạnh', 'tủ quần áo', 'bếp', 'nóng lạnh', 'máy giặt']",2700
12,1,tro,"['tủ lạnh', 'điều hoà', 'wifi', 'tủ quần áo', 'bếp', 'nóng lạnh', 'máy giặt']",2100
35,1,tro,"['tủ lạnh', 'bếp', 'nóng lạnh', 'wifi', 'máy giặt', 'tủ quần áo']",1600
22,1,tro,"['tủ lạnh', 'wifi', 'điều hoà', 'bếp', 'tủ quần áo']",2600
16,1,tro,"['điều hoà', 'nóng lạnh', 'bếp', 'máy giặt', 'tủ lạnh']",1500
34,1,tro,"['điều hoà', 'tủ lạnh', 'bếp', 'wifi']",1600
16,0,tro,"['bếp', 'máy giặt', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo']",1200
36,1,tro,"['điều hoà', 'nóng lạnh', 'tủ lạnh', 'bếp']",1100
29,1,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'bếp', 'máy giặt', 'nóng lạnh']",2600
29,1,tro,"['tủ quần áo', 'tủ lạnh']",1100
16,1,tro,"['tủ quần áo', 'điều hoà', 'bếp', 'máy giặt', 'nóng lạnh']",1500
36,1,tro,['tủ lạnh'],1600
22,0,tro,"['tủ quần áo', 'điều hoà']",2600
37,1,tro,"['nóng lạnh', 'máy giặt', 'điều hoà']",1200
15,0,tro,"['điều hoà', 'bếp', 'tủ lạnh', 'nóng lạnh']",1000
25,0,tro,"['điều hoà', 'máy giặt', 'wifi']",2400
32,1,tro,['máy giặt'],2000
19,0,tro,['điều hoà'],2900
29,0,tro,"['điều hoà', 'máy giặt']",1600
12,1,tro,"['tủ quần áo', 'điều hoà']",1300
39,0,tro,"['nóng lạnh', 'bếp', 'tủ quần áo']",2700
33,0,tro,"['nóng lạnh', 'wifi', 'điều hoà', 'tủ quần áo', 'máy giặt', 'tủ lạnh']",1300
13,1,tro,"['tủ lạnh', 'bếp']",2600
34,1,tro,"['máy giặt', 'tủ lạnh', 'điều hoà', 'nóng lạnh']",2900
32,1,tro,"['tủ lạnh', 'bếp', 'wifi', 'máy giặt', 'nóng lạnh', 'tủ quần áo']",1000
19,1,tro,"['tủ quần áo', 'tủ lạnh', 'wifi']",1500
16,1,tro,['điều hoà'],1500
10,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'tủ quần áo', 'nóng lạnh']",1000
11,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'bếp', 'nóng lạnh', 'wifi']",2900
21,1,tro,"['tủ lạnh', 'điều hoà', 'bếp', 'máy giặt', 'tủ quần áo']",2000
12,1,tro,"['nóng lạnh', 'bếp', 'tủ lạnh', 'máy giặt', 'tủ quần áo', 'wifi']",1100
40,1,tro,"['tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'điều hoà']",2700
24,1,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'tủ quần áo', 'bếp', 'máy giặt', 'nóng lạnh']",2300
19,1,tro,"['tủ lạnh', 'wifi', 'điều hoà', 'bếp']",2300
19,1,tro,"['bếp', 'tủ lạnh', 'máy giặt', 'điều hoà', 'wifi', 'nóng lạnh']",2200
25,0,tro,"['bếp', 'wifi', 'máy giặt', 'điều hoà', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo']",2000
22,0,tro,"['nóng lạnh', 'điều hoà', 'bếp', 'tủ quần áo', 'máy giặt', 'wifi']",2800
18,0,tro,"['wifi', 'điều hoà', 'nóng lạnh', 'tủ quần áo', 'bếp', 'tủ lạnh']",2200
17,1,tro,['điều hoà'],1600
31,0,tro,"['tủ lạnh', 'điều hoà', 'tủ quần áo', 'wifi', 'máy giặt', 'nóng lạnh']",2100
27,0,tro,"['wifi', 'nóng lạnh', 'điều hoà', 'bếp', 'tủ lạnh']",1400
21,0,tro,"['tủ quần áo', 'wifi', 'tủ lạnh', 'điều hoà', 'máy giặt', 'nóng lạnh']",2100
26,0,tro,"['tủ quần áo', 'máy giặt', 'tủ lạnh', 'nóng lạnh', 'điều hoà']",2500
39,0,tro,"['máy giặt', 'bếp']",1700
29,1,tro,"['tủ lạnh', 'máy giặt', 'bếp', 'điều hoà']",1600
13,1,tro,"['wifi', 'tủ quần áo', 'điều hoà', 'tủ lạnh', 'bếp']",2300
38,1,tro,"['điều hoà', 'nóng lạnh', 'wifi', 'bếp', 'tủ lạnh', 'tủ quần áo', 'máy giặt']",1700
30,1,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'máy giặt', 'bếp', 'tủ quần áo']",1500
20,1,tro,"['máy giặt', 'tủ quần áo', 'tủ lạnh', 'bếp']",1000
22,0,tro,"['nóng lạnh', 'điều hoà', 'tủ lạnh', 'wifi', 'tủ quần áo', 'bếp']",2700
21,0,tro,"['tủ quần áo', 'máy giặt', 'tủ lạnh']",2800
13,0,tro,['máy giặt'],2700
27,1,tro,"['điều hoà', 'tủ lạnh', 'wifi']",2000
34,1,tro,"['bếp', 'tủ lạnh', 'điều hoà', 'wifi', 'nóng lạnh', 'tủ quần áo']",2300
38,0,tro,"['điều hoà', 'tủ lạnh', 'bếp', 'tủ quần áo', 'máy giặt', 'nóng lạnh', 'wifi']",1300
14,1,tro,"['nóng lạnh', 'tủ quần áo']",2100
29,0,tro,['tủ quần áo'],1200
25,1,tro,['wifi'],1000
29,1,tro,"['điều hoà', 'máy giặt', 'tủ quần áo', 'bếp', 'wifi']",1100
37,1,tro,"['tủ lạnh', 'nóng lạnh']",2500
28,0,tro,"['nóng lạnh', 'máy giặt', 'tủ lạnh', 'wifi', 'điều hoà', 'bếp', 'tủ quần áo']",1300
38,0,tro,"['tủ quần áo', 'điều hoà', 'bếp', 'máy giặt']",2200
22,1,tro,"['bếp', 'máy giặt', 'điều hoà', 'tủ quần áo']",2500
26,1,tro,"['bếp', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh']",1700
21,0,tro,"['wifi', 'máy giặt', 'nóng lạnh', 'điều hoà', 'tủ lạnh']",2500
35,1,tro,"['wifi', 'máy giặt', 'bếp', 'tủ quần áo', 'tủ lạnh', 'điều hoà', 'nóng lạnh']",2900
18,0,tro,"['máy giặt', 'wifi', 'bếp', 'nóng lạnh', 'điều hoà', 'tủ lạnh', 'tủ quần áo']",1100
27,1,tro,"['điều hoà', 'nóng lạnh']",1100
14,0,tro,"['tủ quần áo', 'tủ lạnh', 'máy giặt', 'điều hoà', 'wifi', 'nóng lạnh']",1200
31,0,tro,"['bếp', 'điều hoà']",1200
14,1,tro,"['tủ quần áo', 'máy giặt', 'điều hoà', 'bếp']",2900
35,1,tro,"['tủ lạnh', 'máy giặt', 'nóng lạnh', 'điều hoà', 'wifi', 'tủ quần áo']",1500
40,1,tro,"['bếp', 'máy giặt', 'điều hoà', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh']",1400
12,1,tro,"['tủ quần áo', 'nóng lạnh', 'bếp']",1400
14,1,tro,"['bếp', 'điều hoà']",2200
12,0,tro,['điều hoà'],1700
18,1,tro,"['bếp', 'wifi', 'điều hoà']",1900
11,1,tro,"['wifi', 'tủ lạnh', 'điều hoà', 'máy giặt', 'tủ quần áo']",1400
32,0,tro,"['wifi', 'tủ quần áo', 'bếp']",2700
38,1,tro,['tủ quần áo'],1400
30,0,tro,"['nóng lạnh', 'tủ quần áo']",1900
17,0,tro,"['điều hoà', 'máy giặt', 'wifi', 'nóng lạnh', 'bếp', 'tủ lạnh']",2400
30,1,tro,"['wifi', 'máy giặt', 'điều hoà', 'tủ lạnh', 'bếp']",1000
26,1,tro,"['máy giặt', 'bếp', 'tủ lạnh', 'nóng lạnh']",2600
39,1,tro,"['bếp', 'máy giặt', 'điều hoà', 'tủ lạnh']",2400
21,1,tro,['bếp'],2400
33,0,tro,"['điều hoà', 'tủ quần áo', 'bếp', 'nóng lạnh', 'tủ lạnh', 'máy giặt']",2600
22,1,tro,['tủ quần áo'],1000
27,0,tro,"['máy giặt', 'nóng lạnh', 'tủ quần áo', 'điều hoà', 'bếp']",1700
21,0,tro,['bếp'],1400
40,0,tro,"['nóng lạnh', 'điều hoà', 'tủ quần áo']",1600
37,0,tro,"['wifi', 'nóng lạnh']",2100
33,0,tro,"['nóng lạnh', 'tủ lạnh', 'điều hoà', 'tủ quần áo']",1900
13,1,tro,"['nóng lạnh', 'điều hoà']",2100
32,1,tro,"['tủ quần áo', 'máy giặt', 'tủ lạnh', 'nóng lạnh', 'wifi']",2600
33,0,tro,"['bếp', 'wifi', 'máy giặt']",2500
35,0,tro,"['tủ quần áo', 'bếp', 'tủ lạnh']",2100
26,0,tro,"['điều hoà', 'máy giặt', 'tủ quần áo', 'tủ lạnh']",1000
32,1,tro,"['tủ quần áo', 'wifi', 'máy giặt', 'tủ lạnh']",2000
28,0,tro,"['bếp', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'wifi']",1200
33,1,tro,"['tủ lạnh', 'điều hoà']",2400
25,1,tro,"['wifi', 'bếp', 'điều hoà', 'máy giặt', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh']",1900
10,0,tro,['tủ lạnh'],1100
34,1,tro,"['bếp', 'máy giặt']",2100
16,1,tro,"['nóng lạnh', 'wifi', 'điều hoà']",2800
27,1,tro,"['máy giặt', 'tủ quần áo']",1200
35,0,tro,"['wifi', 'nóng lạnh', 'tủ lạnh']",1400
23,1,tro,"['tủ lạnh', 'wifi', 'điều hoà', 'nóng lạnh', 'bếp', 'tủ quần áo', 'máy giặt']",2100
10,1,tro,"['điều hoà', 'nóng lạnh']",2000
23,1,tro,['bếp'],1800
31,1,tro,['điều hoà'],1000
23,1,tro,"['tủ lạnh', 'nóng lạnh', 'wifi', 'bếp']",2100
28,0,tro,"['bếp', 'wifi']",1900
27,1,tro,"['điều hoà', 'bếp', 'tủ lạnh', 'nóng lạnh']",1700
27,1,tro,"['nóng lạnh', 'bếp', 'máy giặt', 'điều hoà']",1500
17,0,tro,['tủ quần áo'],1400
13,1,tro,"['máy giặt', 'tủ quần áo']",2700
12,0,tro,"['tủ quần áo', 'wifi', 'điều hoà', 'nóng lạnh', 'bếp']",1200
37,0,tro,['máy giặt'],2200
20,0,tro,"['wifi', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh', 'bếp']",1400
23,0,tro,"['tủ quần áo', 'máy giặt', 'bếp']",2700
27,0,tro,"['điều hoà', 'nóng lạnh', 'tủ quần áo', 'bếp']",2000
19,0,tro,"['máy giặt', 'nóng lạnh']",2400
30,1,tro,"['điều hoà', 'tủ quần áo', 'bếp', 'tủ lạnh', 'nóng lạnh', 'wifi', 'máy giặt']",1800
16,1,tro,"['tủ lạnh', 'máy giặt', 'tủ quần áo', 'bếp', 'điều hoà', 'nóng lạnh']",2400
25,1,tro,['nóng lạnh'],2100
24,0,tro,"['tủ quần áo', 'wifi', 'nóng lạnh', 'tủ lạnh', 'máy giặt']",1000
15,1,tro,"['tủ lạnh', 'máy giặt', 'điều hoà', 'bếp']",2200
30,0,tro,"['nóng lạnh', 'điều hoà']",1800
30,1,tro,"['nóng lạnh', 'máy giặt', 'bếp', 'điều hoà', 'wifi', 'tủ lạnh']",1700
38,1,tro,['nóng lạnh'],1900
31,0,tro,"['wifi', 'máy giặt', 'tủ quần áo', 'điều hoà', 'tủ lạnh', 'bếp', 'nóng lạnh']",1300
28,0,tro,['máy giặt'],1500
28,0,tro,"['nóng lạnh', 'tủ quần áo', 'wifi', 'máy giặt', 'bếp', 'tủ lạnh', 'điều hoà']",2500
19,1,tro,"['tủ lạnh', 'bếp']",1900
26,1,tro,"['điều hoà', 'wifi']",1300
27,0,tro,"['máy giặt', 'tủ quần áo', 'bếp', 'tủ lạnh']",2500
25,0,tro,"['tủ quần áo', 'điều hoà', 'bếp']",1600
35,0,tro,"['nóng lạnh', 'máy giặt', 'tủ quần áo', 'điều hoà', 'tủ lạnh', 'wifi']",2200
21,0,tro,"['điều hoà', 'wifi', 'tủ quần áo', 'tủ lạnh', 'nóng lạnh']",2300
13,0,tro,"['nóng lạnh', 'điều hoà', 'máy giặt', 'bếp', 'wifi', 'tủ quần áo']",1700
36,0,tro,"['điều hoà', 'tủ quần áo', 'bếp', 'máy giặt', 'wifi', 'tủ lạnh']",1900
38,0,tro,"['bếp', 'wifi', 'nóng lạnh', 'điều hoà', 'tủ quần áo', 'máy giặt', 'tủ lạnh']",2600
33,0,tro,['máy giặt'],2900
10,0,tro,"['tủ lạnh', 'tủ quần áo', 'wifi', 'máy giặt', 'nóng lạnh', 'điều hoà']",1700
20,1,tro,"['wifi', 'bếp', 'nóng lạnh', 'tủ lạnh']",1100
34,1,tro,"['tủ quần áo', 'điều hoà']",1800
21,0,tro,"['nóng lạnh', 'wifi']",1800
24,0,tro,"['wifi', 'máy giặt', 'bếp']",1300
14,1,tro,"['tủ lạnh', 'bếp', 'nóng lạnh', 'điều hoà']",2000
27,1,tro,['điều hoà'],1800
18,1,tro,"['tủ quần áo', 'nóng lạnh']",2600
11,1,tro,"['máy giặt', 'điều hoà', 'wifi', 'tủ lạnh', 'nóng lạnh', 'bếp', 'tủ quần áo']",2300
12,0,tro,"['wifi', 'tủ quần áo', 'nóng lạnh', 'điều hoà']",2100
40,0,tro,"['tủ lạnh', 'bếp', 'nóng lạnh']",2900
24,1,tro,"['điều hoà', 'tủ quần áo']",1000
15,1,tro,"['tủ quần áo', 'bếp', 'điều hoà', 'tủ lạnh', 'máy giặt', 'nóng lạnh', 'wifi']",1400
35,0,tro,"['tủ quần áo', 'máy giặt']",2100
36,0,tro,"['nóng lạnh', 'máy giặt', 'wifi', 'bếp', 'tủ lạnh']",1200
25,1,tro,"['tủ lạnh', 'máy giặt', 'bếp', 'wifi', 'nóng lạnh', 'điều hoà']",1400
30,0,tro,"['điều hoà', 'tủ lạnh', 'bếp', 'máy giặt']",2800
38,0,tro,"['điều hoà', 'wifi', 'bếp']",2200
19,1,tro,"['máy giặt', 'nóng lạnh', 'wifi', 'tủ quần áo', 'điều hoà']",1500
30,1,tro,"['nóng lạnh', 'máy giặt', 'điều hoà', 'tủ lạnh']",2900
26,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'nóng lạnh', 'bếp']",1900
14,1,tro,"['điều hoà', 'wifi', 'máy giặt']",1800
15,1,tro,"['wifi', 'máy giặt']",2800
28,1,tro,"['điều hoà', 'máy giặt']",2500
12,1,tro,"['nóng lạnh', 'wifi', 'tủ lạnh', 'điều hoà']",2600
31,0,tro,"['điều hoà', 'máy giặt', 'bếp']",2600
17,1,tro,['bếp'],1700
39,1,tro,"['máy giặt', 'nóng lạnh', 'tủ lạnh', 'điều hoà']",1400
26,0,tro,"['điều hoà', 'máy giặt', 'tủ lạnh', 'wifi', 'bếp']",2000
31,0,tro,['bếp'],2700
32,0,tro,"['tủ lạnh', 'bếp', 'máy giặt', 'điều hoà', 'wifi', 'nóng lạnh', 'tủ quần áo']",2300
15,1,tro,"['tủ lạnh', 'bếp', 'nóng lạnh']",1100
24,0,tro,"['tủ lạnh', 'máy giặt', 'tủ quần áo', 'wifi', 'nóng lạnh', 'điều hoà']",2200
11,1,tro,"['wifi', 'tủ lạnh', 'tủ quần áo', 'nóng lạnh']",1300
13,0,tro,"['bếp', 'điều hoà']",2900
35,1,tro,"['tủ quần áo', 'nóng lạnh', 'điều hoà', 'máy giặt']",1700
26,1,tro,"['tủ lạnh', 'bếp', 'nóng lạnh', 'máy giặt', 'wifi', 'điều hoà']",1900
21,0,tro,"['tủ quần áo', 'tủ lạnh', 'bếp', 'wifi', 'máy giặt', 'điều hoà', 'nóng lạnh']",1500
34,0,tro,"['tủ quần áo', 'nóng lạnh', 'bếp', 'máy giặt', 'tủ lạnh', 'wifi']",2100
20,1,tro,"['bếp', 'máy giặt', 'tủ quần áo']",2400
23,1,tro,"['wifi', 'tủ quần áo', 'bếp', 'nóng lạnh', 'máy giặt', 'tủ lạnh']",1200
21,0,tro,"['wifi', 'tủ quần áo', 'điều hoà', 'máy giặt', 'nóng lạnh', 'bếp', 'tủ lạnh']",2400
17,1,tro,"['máy giặt', 'nóng lạnh', 'wifi']",1000
39,1,tro,"['tủ lạnh', 'điều hoà', 'nóng lạnh', 'wifi', 'bếp', 'máy giặt', 'tủ quần áo']",1800
13,0,tro,"['nóng lạnh', 'bếp', 'wifi', 'tủ lạnh', 'máy giặt', 'điều hoà', 'tủ quần áo']",2100
36,0,tro,"['điều hoà', 'tủ quần áo', 'máy giặt', 'tủ lạnh', 'bếp', 'nóng lạnh', 'wifi']",1000
23,0,tro,['bếp'],2800
35,1,tro,"['tủ lạnh', 'tủ quần áo', 'wifi', 'điều hoà', 'nóng lạnh']",2500
33,0,tro,"['bếp', 'máy giặt', 'tủ quần áo', 'điều hoà']",2100
25,1,tro,['wifi'],2700
33,1,tro,"['bếp', 'nóng lạnh', 'tủ lạnh', 'tủ quần áo']",2100
29,1,tro,"['điều hoà', 'wifi', 'máy giặt', 'tủ quần áo']",1600
28,1,tro,"['tủ quần áo', 'tủ lạnh', 'wifi', 'máy giặt', 'nóng lạnh', 'bếp']",2700
26,0,tro,"['tủ quần áo', 'wifi']",1200
38,0,tro,"['máy giặt', 'nóng lạnh', 'bếp', 'wifi', 'tủ lạnh']",2000
12,0,tro,['tủ quần áo'],2400
40,0,tro,['tủ lạnh'],2600
28,0,tro,"['bếp', 'nóng lạnh']",2200
29,0,tro,"['điều hoà', 'wifi', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh']",2100
32,1,tro,"['điều hoà', 'tủ quần áo', 'wifi']",2600
28,0,tro,"['tủ quần áo', 'nóng lạnh', 'máy giặt', 'bếp', 'điều hoà', 'tủ lạnh', 'wifi']",2000
24,0,tro,"['wifi', 'tủ quần áo']",2100
40,0,tro,"['nóng lạnh', 'wifi', 'tủ lạnh', 'tủ quần áo', 'điều hoà', 'bếp', 'máy giặt']",2400
19,1,tro,"['tủ quần áo', 'bếp', 'nóng lạnh', 'điều hoà', 'máy giặt', 'wifi']",1600
10,0,tro,"['điều hoà', 'tủ lạnh']",2800
20,1,tro,"['wifi', 'tủ quần áo', 'máy giặt', 'điều hoà', 'bếp', 'tủ lạnh', 'nóng lạnh']",2300
27,1,tro,"['nóng lạnh', 'wifi']",1200
25,1,tro,"['nóng lạnh', 'máy giặt', 'điều hoà', 'wifi', 'tủ quần áo', 'tủ lạnh', 'bếp']",1300
13,1,tro,"['bếp', 'nóng lạnh']",1600
31,0,tro,"['máy giặt', 'bếp', 'wifi', 'điều hoà', 'nóng lạnh']",2600
36,0,tro,"['wifi', 'bếp', 'máy giặt', 'điều hoà', 'tủ quần áo', 'tủ lạnh']",2900
31,1,tro,"['bếp', 'tủ lạnh', 'nóng lạnh']",2000
39,1,tro,"['tủ quần áo', 'bếp', 'nóng lạnh', 'wifi']",1200
35,1,tro,"['tủ lạnh', 'máy giặt', 'tủ quần áo', 'wifi', 'bếp', 'nóng lạnh', 'điều hoà']",2700
27,0,tro,"['wifi', 'điều hoà', 'máy giặt', 'tủ quần áo', 'bếp']",1600
33,1,tro,"['máy giặt', 'wifi']",1400
19,0,tro,"['wifi', 'tủ lạnh', 'nóng lạnh', 'bếp', 'máy giặt']",2800
37,1,tro,"['điều hoà', 'wifi', 'máy giặt', 'bếp', 'nóng lạnh', 'tủ quần áo']",1400
38,1,tro,"['máy giặt', 'bếp']",2500
39,1,tro,['tủ quần áo'],2200
13,1,tro,['nóng lạnh'],2800
29,1,tro,"['wifi', 'máy giặt']",1800
35,0,tro,"['nóng lạnh', 'bếp', 'wifi', 'điều hoà', 'tủ quần áo', 'tủ lạnh', 'máy giặt']",1100
21,0,tro,"['nóng lạnh', 'bếp', 'máy giặt', 'điều hoà', 'wifi', 'tủ quần áo', 'tủ lạnh']",1500
11,1,tro,"['tủ quần áo', 'điều hoà', 'bếp', 'nóng lạnh', 'máy giặt', 'wifi', 'tủ lạnh']",1400
39,0,tro,"['điều hoà', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'bếp', 'wifi']",2600
34,1,tro,"['máy giặt', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh', 'wifi', 'bếp', 'điều hoà']",1500
28,1,tro,"['tủ quần áo', 'máy giặt', 'bếp', 'điều hoà', 'nóng lạnh', 'tủ lạnh']",1700
34,0,tro,['nóng lạnh'],1800
15,0,tro,"['bếp', 'wifi', 'tủ quần áo', 'nóng lạnh', 'điều hoà', 'tủ lạnh']",1100
35,1,tro,"['bếp', 'máy giặt', 'tủ lạnh', 'tủ quần áo']",1100
19,1,tro,['tủ quần áo'],2900
31,1,tro,"['tủ quần áo', 'bếp', 'tủ lạnh', 'nóng lạnh', 'máy giặt', 'wifi', 'điều hoà']",1400
37,1,tro,"['tủ quần áo', 'bếp']",1700
15,0,tro,"['tủ lạnh', 'wifi', 'máy giặt', 'bếp', 'nóng lạnh']",2500
20,0,tro,"['nóng lạnh', 'tủ lạnh', 'bếp']",2500
36,0,tro,"['bếp', 'tủ quần áo', 'wifi', 'nóng lạnh', 'điều hoà']",1300
25,0,tro,"['điều hoà', 'nóng lạnh', 'tủ quần áo', 'tủ lạnh', 'bếp']",2500
17,0,tro,"['wifi', 'bếp', 'tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'điều hoà', 'máy giặt']",1000
22,0,tro,"['điều hoà', 'tủ lạnh', 'wifi']",2100
36,1,tro,"['tủ lạnh', 'máy giặt', 'bếp']",1400
20,0,tro,"['tủ quần áo', 'nóng lạnh', 'wifi', 'bếp', 'điều hoà', 'máy giặt']",1300
30,1,tro,"['tủ quần áo', 'nóng lạnh', 'tủ lạnh', 'điều hoà', 'máy giặt', 'wifi']",2000
40,1,tro,"['bếp', 'tủ lạnh', 'nóng lạnh']",1600
36,1,tro,"['tủ lạnh', 'tủ quần áo', 'điều hoà']",1500
32,0,tro,['tủ quần áo'],2900
27,0,tro,"['bếp', 'wifi', 'tủ lạnh', 'điều hoà', 'máy giặt', 'tủ quần áo']",2400
36,1,tro,['wifi'],2300
10,0,tro,"['máy giặt', 'wifi', 'nóng lạnh']",1800
21,0,tro,"['tủ quần áo', 'tủ lạnh']",1500
39,0,tro,"['bếp', 'máy giặt', 'điều hoà', 'nóng lạnh', 'tủ quần áo', 'wifi', 'tủ lạnh']",2500
20,0,tro,"['tủ quần áo', 'tủ lạnh', 'điều hoà', 'nóng lạnh', 'wifi', 'bếp', 'máy giặt']",1600
28,0,tro,"['tủ lạnh', 'wifi', 'tủ quần áo']",1900
38,0,tro,"['tủ quần áo', 'bếp', 'nóng lạnh', 'tủ lạnh', 'wifi', 'máy giặt', 'điều hoà']",2100
24,0,tro,"['tủ lạnh', 'bếp', 'wifi', 'máy giặt']",2100
16,1,tro,"['wifi', 'máy giặt', 'tủ lạnh']",1400
24,0,tro,"['điều hoà', 'nóng lạnh', 'máy giặt', 'tủ lạnh', 'wifi', 'bếp', 'tủ quần áo']",1500
23,0,tro,"['bếp', 'máy giặt', 'tủ lạnh']",1800
28,1,tro,"['tủ lạnh', 'wifi', 'bếp', 'tủ quần áo', 'máy giặt']",1500
33,0,tro,"['wifi', 'tủ lạnh']",2000
35,0,tro,"['wifi', 'tủ lạnh', 'máy giặt', 'tủ quần áo', 'nóng lạnh']",1900
28,1,tro,['wifi'],1900
20,0,tro,"['máy giặt', 'nóng lạnh', 'bếp', 'điều hoà', 'tủ quần áo']",2400
